year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,party.pct
2020,MARYLAND,MD,CARROLL,24013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,25406,100327,20210622,EARLY VOTING,25.323193158372128
2020,MARYLAND,MD,CECIL,24015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12852,47462,20210622,ELECTION DAY,27.07850490919051
2020,MARYLAND,MD,CHARLES,24017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,23831,89498,20210622,2ND ABSENTEE,26.627410668394823
2020,MARYLAND,MD,FREDERICK,24021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,33787,145615,20210622,ABSENTEE,23.202966727328917
2020,MARYLAND,MD,GARRETT,24023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7973,15611,20210622,EARLY VOTING,51.072961373390555
2020,MARYLAND,MD,HARFORD,24025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45623,148186,20210622,EARLY VOTING,30.787658753188563
2020,MARYLAND,MD,HOWARD,24027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,54712,183062,20210622,ABSENTEE,29.887142061159604
2020,MARYLAND,MD,PRINCE GEORGE'S,24033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,168777,424855,20210622,ABSENTEE,39.72578879853126
2020,MARYLAND,MD,QUEEN ANNE'S,24035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11705,30290,20210622,EARLY VOTING,38.643116540112246
2020,MARYLAND,MD,ST MARY'S,24037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13908,55665,20210622,EARLY VOTING,24.985179196981946
2020,MARYLAND,MD,TALBOT,24041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6435,22555,20210622,EARLY VOTING,28.530259365994237
2020,MARYLAND,MD,WICOMICO,24045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11294,46216,20210622,EARLY VOTING,24.43742426865155
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,92866,237461,20210622,ABSENTEE,39.107895612332136
2020,MASSACHUSETTS,MA,BARNSTABLE,25001,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,91994,151512,20210622,TOTAL,60.71730291990073
2020,MASSACHUSETTS,MA,BERKSHIRE,25003,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,51705,71771,20210622,TOTAL,72.04163241420629
2020,MASSACHUSETTS,MA,BRISTOL,25005,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,153377,281364,20210622,TOTAL,54.51194893447634
2020,MASSACHUSETTS,MA,DUKES,25007,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9914,12873,20210622,TOTAL,77.01390507263264
2020,MASSACHUSETTS,MA,ESSEX,25009,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,267198,424599,20210622,TOTAL,62.92949347501996
2020,MASSACHUSETTS,MA,HAMPDEN,25013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,125948,220793,20210622,TOTAL,57.04347511017106
2020,MASSACHUSETTS,MA,HAMPSHIRE,25015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,63362,88332,20210622,TOTAL,71.73164877960421
2020,MASSACHUSETTS,MA,MIDDLESEX,25017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,617196,869347,20210622,TOTAL,70.99535628465964
2020,MASSACHUSETTS,MA,NANTUCKET,25019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5241,7338,20210622,TOTAL,71.4227309893704
2020,MASSACHUSETTS,MA,NORFOLK,25021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,273312,411042,20210622,TOTAL,66.4924752215102
2020,MASSACHUSETTS,MA,PLYMOUTH,25023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,173630,303870,20210622,TOTAL,57.139566261888305
2020,MASSACHUSETTS,MA,WORCESTER,25027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,248773,434921,20210622,TOTAL,57.199583372612494
2020,MONTANA,MT,BEAVERHEAD,30001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3923,5661,20210622,TOTAL,69.29871047518105
2020,MONTANA,MT,BROADWATER,30007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3173,4097,20210622,TOTAL,77.44691237490848
2020,MONTANA,MT,CASCADE,30013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,23315,39885,20210622,TOTAL,58.455559734235926
2020,MONTANA,MT,CHOUTEAU,30015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1891,2965,20210622,TOTAL,63.77740303541315
2020,MONTANA,MT,DANIELS,30019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,799,1014,20210622,TOTAL,78.79684418145956
2020,MONTANA,MT,DEER LODGE,30023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2562,4891,20210622,TOTAL,52.38192598650583
2020,MONTANA,MT,FALLON,30025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1375,1575,20210622,TOTAL,87.3015873015873
2020,MONTANA,MT,FERGUS,30027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4869,6507,20210622,TOTAL,74.8271092669433
2020,MONTANA,MT,FLATHEAD,30029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,38321,59936,20210622,TOTAL,63.9365323011212
2020,MONTANA,MT,GALLATIN,30031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,37044,70979,20210622,TOTAL,52.190084391157946
2020,MONTANA,MT,GLACIER,30035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3610,5617,20210622,TOTAL,64.26918283781377
2020,MONTANA,MT,GRANITE,30039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1419,2102,20210622,TOTAL,67.5071360608944
2020,MONTANA,MT,JUDITH BASIN,30045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1040,1344,20210622,TOTAL,77.38095238095238
2020,MONTANA,MT,LEWIS AND CLARK,30049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21409,42265,20210622,TOTAL,50.654205607476634
2020,MONTANA,MT,MCCONE,30055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,956,1128,20210622,TOTAL,84.75177304964538
2020,MONTANA,MT,MEAGHER,30059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,833,1110,20210622,TOTAL,75.04504504504504
2020,MONTANA,MT,MISSOULA,30063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,43357,71495,20210622,TOTAL,60.643401636478075
2020,MONTANA,MT,MUSSELSHELL,30065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2423,2881,20210622,TOTAL,84.10274210343631
2020,MONTANA,MT,PETROLEUM,30069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,298,348,20210622,TOTAL,85.63218390804597
2020,MONTANA,MT,PONDERA,30073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2031,2995,20210622,TOTAL,67.81302170283806
2020,MONTANA,MT,POWDER RIVER,30075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,970,1136,20210622,TOTAL,85.38732394366197
2020,MONTANA,MT,RAVALLI,30081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19114,28507,20210622,TOTAL,67.05019819693409
2020,MONTANA,MT,ROSEBUD,30087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2486,3773,20210622,TOTAL,65.88921282798835
2020,MONTANA,MT,SANDERS,30089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5660,7622,20210622,TOTAL,74.25872474416164
2020,MONTANA,MT,SILVER BOW,30093,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10392,18658,20210622,TOTAL,55.69728802658377
2020,MONTANA,MT,STILLWATER,30095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4462,5724,20210622,TOTAL,77.95248078266947
2020,MONTANA,MT,SWEET GRASS,30097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1840,2446,20210622,TOTAL,75.22485690923958
2020,MONTANA,MT,TOOLE,30101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1596,2119,20210622,TOTAL,75.31854648419065
2020,MONTANA,MT,TREASURE,30103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,373,460,20210622,TOTAL,81.08695652173913
2020,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,823,1068,20210622,TOTAL,77.05992509363297
2020,MONTANA,MT,WIBAUX,30109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,516,598,20210622,TOTAL,86.2876254180602
2020,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50772,83821,20210622,TOTAL,60.57193304780425
2020,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3093,3583,20210622,TOTAL,86.32430923806865
2020,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,260,284,20210622,TOTAL,91.54929577464789
2020,NEBRASKA,NE,BANNER,31007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,362,410,20210622,TOTAL,88.29268292682927
2020,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4002,5181,20210622,TOTAL,77.24377533294731
2020,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16640,23589,20210622,TOTAL,70.54135402094197
2020,NEBRASKA,NE,BURT,31021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2580,3731,20210622,TOTAL,69.15036183328867
2020,NEBRASKA,NE,CHASE,31029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1740,1993,20210622,TOTAL,87.30556949322629
2020,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2844,3265,20210622,TOTAL,87.10566615620215
2020,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3813,4765,20210622,TOTAL,80.02098635886674
2020,NEBRASKA,NE,CUMING,31039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3507,4451,20210622,TOTAL,78.79128285778478
2020,NEBRASKA,NE,DAWES,31045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2931,4121,20210622,TOTAL,71.12351371026449
2020,NEBRASKA,NE,DIXON,31051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2335,3083,20210622,TOTAL,75.7379176127149
2020,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,150350,274951,20210622,TOTAL,54.68247069477834
2020,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,883,999,20210622,TOTAL,88.38838838838838
2020,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1229,1440,20210622,TOTAL,85.34722222222221
2020,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2163,2601,20210622,TOTAL,83.1603229527105
2020,NEBRASKA,NE,GAGE,31067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7445,11068,20210622,TOTAL,67.2659920491507
2020,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1195,20210622,TOTAL,85.02092050209204
2020,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,893,1118,20210622,TOTAL,79.87477638640429
2020,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1258,20210622,TOTAL,80.7631160572337
2020,NEBRASKA,NE,HAYES,31085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,494,534,20210622,TOTAL,92.50936329588015
2020,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1264,1469,20210622,TOTAL,86.044928522804625
2020,NEBRASKA,NE,HOLT,31089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4769,5537,20210622,TOTAL,86.12967310818132
2020,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,376,442,20210622,TOTAL,85.06787330316742
2020,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2822,3604,20210622,TOTAL,78.30188679245283
2020,NEBRASKA,NE,KEITH,31101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3544,4364,20210622,TOTAL,81.20989917506874
2020,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,476,529,20210622,TOTAL,89.98109640831758
2020,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1563,1874,20210622,TOTAL,83.40448239060832
2020,NEBRASKA,NE,LOUP,31115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,370,454,20210622,TOTAL,81.4977973568282
2020,NEBRASKA,NE,MERRICK,31121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3419,4257,20210622,TOTAL,80.31477566361286
2020,NEBRASKA,NE,MORRILL,31123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2113,2557,20210622,TOTAL,82.63590144700821
2020,NEBRASKA,NE,NANCE,31125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1437,1828,20210622,TOTAL,78.61050328227572
2020,NEBRASKA,NE,NUCKOLLS,31129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1857,2303,20210622,TOTAL,80.63395570994355
2020,NEBRASKA,NE,OTOE,31131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5649,8315,20210622,TOTAL,67.9374624173181
2020,NEBRASKA,NE,RED WILLOW,31145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4525,5452,20210622,TOTAL,82.99706529713866
2020,NEBRASKA,NE,RICHARDSON,31147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3073,4126,20210622,TOTAL,74.47891420261755
2020,NEBRASKA,NE,SARPY,31153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,51979,95673,20210622,TOTAL,54.32985272751978
2020,NEBRASKA,NE,SAUNDERS,31155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9108,12735,20210622,TOTAL,71.51943462897526
2020,NEBRASKA,NE,SCOTTS BLUFF,31157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10952,15469,20210622,TOTAL,70.79966384381666
2020,NEBRASKA,NE,SEWARD,31159,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6490,9142,20210622,TOTAL,70.99103040910086
2020,NEBRASKA,NE,STANTON,31167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2561,3161,20210622,TOTAL,81.01866497943688
2020,NEBRASKA,NE,THAYER,31169,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,2980,20210622,TOTAL,77.4496644295302
2020,OHIO,OH,ASHLAND,39005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19407,26405,20210622,TOTAL,73.49744366597236
2020,OHIO,OH,ASHTABULA,39007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26890,44147,20210622,TOTAL,60.91014111944186
2020,OHIO,OH,ATHENS,39009,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14772,26059,20210622,TOTAL,56.68674929966614
2020,OHIO,OH,AUGLAIZE,39011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20798,25777,20210622,TOTAL,80.68433099274547
2020,OHIO,OH,BELMONT,39013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,23560,33088,20210622,TOTAL,71.20406189555126
2020,OHIO,OH,BUTLER,39017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,114392,186737,20210622,TOTAL,61.2583473012847
2020,OHIO,OH,CLERMONT,39025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,74570,110480,20210622,TOTAL,67.49637943519188
2020,OHIO,OH,COLUMBIANA,39029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35726,49860,20210622,TOTAL,71.65262735659847
2020,OHIO,OH,COSHOCTON,39031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12325,16739,20210622,TOTAL,73.63044387358862
2020,OHIO,OH,CUYAHOGA,39035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,416176,625670,20210622,TOTAL,66.51685393258427
2020,OHIO,OH,DARKE,39037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22004,27134,20210622,TOTAL,81.09383061841233
2020,OHIO,OH,DEFIANCE,39039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13038,19381,20210622,TOTAL,67.27207058459315
2020,OHIO,OH,FRANKLIN,39049,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,409144,630577,20210622,TOTAL,64.8840664978266
2020,OHIO,OH,GALLIA,39053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10645,13799,20210622,TOTAL,77.14327125153997
2020,OHIO,OH,GEAUGA,39055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,34143,56021,20210622,TOTAL,60.94678781171346
2020,OHIO,OH,GUERNSEY,39059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13407,18230,20210622,TOTAL,73.54360943499726
2020,OHIO,OH,HAMILTON,39061,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,246266,430929,20210622,TOTAL,57.147697184454984
2020,OHIO,OH,HIGHLAND,39071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15678,19676,20210622,TOTAL,79.6808294368774
2020,OHIO,OH,HOCKING,39073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9737,13824,20210622,TOTAL,70.43547453703704
2020,OHIO,OH,HOLMES,39075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10796,12947,20210622,TOTAL,83.38611261296053
2020,OHIO,OH,HURON,39077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18956,27190,20210622,TOTAL,69.71680764987127
2020,OHIO,OH,LICKING,39089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59514,94210,20210622,TOTAL,63.17163783037895
2020,OHIO,OH,LOGAN,39091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17964,23368,20210622,TOTAL,76.87435809654228
2020,OHIO,OH,LORAIN,39093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,79520,157437,20210622,TOTAL,50.50909252589925
2020,OHIO,OH,LUCAS,39095,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,115411,200623,20210622,TOTAL,57.52630555818625
2020,OHIO,OH,MAHONING,39099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59903,118966,20210622,TOTAL,50.35304204562648
2020,OHIO,OH,MEDINA,39103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64598,105825,20210622,TOTAL,61.042286794235764
2020,OHIO,OH,MEIGS,39105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8316,10951,20210622,TOTAL,75.93827047758197
2020,OHIO,OH,MIAMI,39109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41371,57972,20210622,TOTAL,71.36376181604913
2020,OHIO,OH,MORROW,39117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14077,18457,20210622,TOTAL,76.2691661700168
2020,OHIO,OH,MUSKINGUM,39119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27867,40465,20210622,TOTAL,68.86692203138514
2020,OHIO,OH,PICKAWAY,39129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20593,28271,20210622,TOTAL,72.84142761133316
2020,OHIO,OH,PORTAGE,39133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45990,82872,20210622,TOTAL,55.49522154648132
2020,OHIO,OH,PREBLE,39135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17022,21809,20210622,TOTAL,78.05034618735385
2020,OHIO,OH,ROSS,39141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22278,33299,20210622,TOTAL,66.90290999729721
2020,OHIO,OH,SANDUSKY,39143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18896,30074,20210622,TOTAL,62.83168185143313
2020,OHIO,OH,SCIOTO,39145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22609,32047,20210622,TOTAL,70.5495054139233
2020,OHIO,OH,SENECA,39147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17086,25810,20210622,TOTAL,66.19914761720264
2020,OHIO,OH,STARK,39151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,111097,189879,20210622,TOTAL,58.50936649129183
2020,OHIO,OH,SUMMIT,39153,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,151668,280473,20210622,TOTAL,54.07579339187729
2020,OHIO,OH,TRUMBULL,39155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55194,101001,20210622,TOTAL,54.64698369323075
2020,OHIO,OH,TUSCARAWAS,39157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,30458,44015,20210622,TOTAL,69.19913665795751
2020,OHIO,OH,VAN WERT,39161,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11650,14965,20210622,TOTAL,77.84831272970264
2020,OHIO,OH,VINTON,39163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4632,6030,20210622,TOTAL,76.81592039800995
2020,OHIO,OH,WARREN,39165,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,87988,136100,20210622,TOTAL,64.64952240999266
2020,OHIO,OH,WILLIAMS,39171,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13452,18651,20210622,TOTAL,72.12481904455525
2020,OHIO,OH,WOOD,39173,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35757,67597,20210622,TOTAL,52.89731792831043
2020,OHIO,OH,WYANDOT,39175,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8462,11390,20210622,TOTAL,74.29323968393328
2020,OKLAHOMA,OK,ALFALFA,40003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1547,2262,20210622,ELECTION DAY,68.39080459770115
2020,OKLAHOMA,OK,ATOKA,40005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3319,5389,20210622,ELECTION DAY,61.588420857301905
2020,OKLAHOMA,OK,BECKHAM,40009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5012,7948,20210622,ELECTION DAY,63.05988928032209
2020,OKLAHOMA,OK,BRYAN,40013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10116,15976,20210622,ELECTION DAY,63.31997996995493
2020,OKLAHOMA,OK,CANADIAN,40017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35116,61940,20210622,ELECTION DAY,56.693574426864714
2020,OKLAHOMA,OK,CIMARRON,40025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,596,1054,20210622,ELECTION DAY,56.54648956356736
2020,OKLAHOMA,OK,CLEVELAND,40027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,46952,119778,20210622,ELECTION DAY,39.19918515921121
2020,OKLAHOMA,OK,COAL,40029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1451,2524,20210622,ELECTION DAY,57.48811410459588
2020,OKLAHOMA,OK,COMANCHE,40031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16389,35631,20210622,ELECTION DAY,45.9964637534731
2020,OKLAHOMA,OK,COTTON,40033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1486,2572,20210622,ELECTION DAY,57.77604976671851
2020,OKLAHOMA,OK,CRAIG,40035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3776,6032,20210622,ELECTION DAY,62.59946949602122
2020,OKLAHOMA,OK,CREEK,40037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19687,30505,20210622,ELECTION DAY,64.5369611539092
2020,OKLAHOMA,OK,CUSTER,40039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6390,10691,20210622,ELECTION DAY,59.769899915817035
2020,OKLAHOMA,OK,DEWEY,40043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1795,2359,20210622,ELECTION DAY,76.09156422212801
2020,OKLAHOMA,OK,GARVIN,40049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7218,10922,20210622,ELECTION DAY,66.08679728987364
2020,OKLAHOMA,OK,GRADY,40051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14786,23101,20210622,ELECTION DAY,64.00588719103068
2020,OKLAHOMA,OK,GREER,40055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1229,1973,20210622,ELECTION DAY,62.290927521540794
2020,OKLAHOMA,OK,HARMON,40057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,530,933,20210622,ELECTION DAY,56.80600214362273
2020,OKLAHOMA,OK,HASKELL,40061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3102,5014,20210622,ELECTION DAY,61.8667730355006
2020,OKLAHOMA,OK,KAY,40071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10483,17249,20210622,ELECTION DAY,60.77453765435678
2020,OKLAHOMA,OK,KINGFISHER,40073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4213,6465,20210622,ELECTION DAY,65.16627996906419
2020,OKLAHOMA,OK,KIOWA,40075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2076,3427,20210622,ELECTION DAY,60.57776480887074
2020,OKLAHOMA,OK,LATIMER,40077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2801,4249,20210622,ELECTION DAY,65.92139326900447
2020,OKLAHOMA,OK,LE FLORE,40079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12389,18805,20210622,ELECTION DAY,65.88141451741558
2020,OKLAHOMA,OK,LOVE,40085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2487,4076,20210622,ELECTION DAY,61.015701668302256
2020,OKLAHOMA,OK,MCCLAIN,40087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12641,19236,20210622,ELECTION DAY,65.71532543148264
2020,OKLAHOMA,OK,MCCURTAIN,40089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7969,11467,20210622,ELECTION DAY,69.49507281765065
2020,OKLAHOMA,OK,MCINTOSH,40091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4938,8335,20210622,ELECTION DAY,59.24415116976605
2020,OKLAHOMA,OK,MAJOR,40093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,3467,20210622,ELECTION DAY,66.57052206518604
2020,OKLAHOMA,OK,MAYES,40097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10899,16626,20210622,ELECTION DAY,65.5539516420065
2020,OKLAHOMA,OK,MUSKOGEE,40101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12899,25081,20210622,ELECTION DAY,51.42936884494239
2020,OKLAHOMA,OK,NOWATA,40105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2735,4391,20210622,ELECTION DAY,62.28649510362104
2020,OKLAHOMA,OK,OKFUSKEE,40107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2448,4038,20210622,ELECTION DAY,60.62407132243685
